,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
2019-12-31,12,2019-12-31,7.709999999999999,3.88,39.5,928.0200000000001,126.4,0.71,631.7,234.8,37.7
2020-01-01,1,2020-01-01,6.05,4.1899999999999995,57.5,927.8100000000001,155.9,0.65,626.8,234.5,40.8
2020-01-02,1,2020-01-02,5.01,6.659999999999999,63.7,925.93,133.0,0.89,309.3,191.5,101.5
2020-01-03,1,2020-01-03,5.029999999999999,10.040000000000001,73.2,928.3799999999999,94.7,0.6799999999999999,131.3,155.5,109.1
2020-01-04,1,2020-01-04,4.79,5.74,70.3,930.7,124.0,0.97,35.4,121.6,117.3
2020-01-05,1,2020-01-05,7.17,6.890000000000001,48.4,926.49,303.1,0.8,662.3,237.9,34.0
2020-01-06,1,2020-01-06,5.779999999999999,5.39,55.3,925.14,208.6,0.8099999999999999,82.3,134.4,119.9
2020-01-07,1,2020-01-07,6.840000000000001,7.609999999999999,54.6,927.93,214.5,0.95,593.6,235.1,44.7
2020-01-08,1,2020-01-08,8.34,16.45,43.5,926.29,168.4,0.65,612.4,231.9,39.3
2020-01-09,1,2020-01-09,7.67,11.17,77.3,920.86,219.7,3.07,230.4,181.2,109.0
2020-01-10,1,2020-01-10,4.74,7.51,67.2,926.5799999999999,142.1,2.37,491.5,223.6,74.2
2020-01-11,1,2020-01-11,4.05,5.55,65.2,927.3100000000001,251.9,1.4300000000000002,632.1,248.8,44.6
2020-01-12,1,2020-01-12,4.4799999999999995,4.15,60.8,926.6299999999999,142.2,0.51,8.4,132.8,132.0
2020-01-13,1,2020-01-13,3.6818181818181817,5.6000000000000005,64.45454545454545,919.1090909090909,167.27272727272728,2.6999999999999997,48.27272727272727,96.18181818181819,86.45454545454545
2020-01-14,1,2020-01-14,5.220000000000001,8.77,80.9,915.4200000000001,196.0,7.1,8.6,72.7,71.7
2020-01-15,1,2020-01-15,7.9799999999999995,11.51,86.1,916.74,203.7,6.99,139.1,156.6,119.9
2020-01-16,1,2020-01-16,8.69090909090909,13.963636363636363,76.81818181818181,918.4363636363636,196.54545454545453,8.527272727272727,11.090909090909092,106.9090909090909,103.36363636363636
2020-01-17,1,2020-01-17,4.863636363636363,6.136363636363637,68.54545454545455,925.5090909090909,277.45454545454544,5.009090909090909,447.54545454545456,222.8181818181818,61.36363636363637
2020-01-18,1,2020-01-18,6.640000000000001,11.690000000000001,86.2,918.0200000000001,214.3,6.26,41.3,72.7,66.4
2020-01-19,1,2020-01-19,3.6090909090909093,3.9,60.27272727272727,925.0181818181819,19.09090909090909,9.481818181818182,639.3636363636364,252.27272727272728,38.0
2020-01-20,1,2020-01-20,1.9727272727272727,4.2727272727272725,55.45454545454545,924.5636363636364,23.272727272727273,6.154545454545455,442.45454545454544,224.1818181818182,71.81818181818181
2020-01-21,1,2020-01-21,3.936363636363636,11.209090909090909,66.45454545454545,920.5545454545455,25.0,6.645454545454545,231.45454545454547,170.36363636363637,94.45454545454545
2020-01-22,1,2020-01-22,5.76,9.99,75.6,917.2700000000001,59.0,3.65,68.4,171.9,149.4
